291.5120349734934 970.8439695023117 230.8844937106187 0.0 0.012130327180675103 1.736495018005371 5.0 5.0 0.1
-195.21532746148296 401.8331847692025 666.0103879257804 0.0 0.007449507436139761 1.836644172668457 5.0 5.0 0.1
474.2091251719103 627.7639375257422 -165.19164076453308 0.0 0.010131335295685577 1.9988174438476562 5.0 5.0 0.1
461.6574166848295 491.0897784502595 -343.704828130285 0.0 0.007613597116866848 1.986396312713623 5.0 5.0 0.1
-26.464580027095508 1007.1044606884243 944.9372431881784 0.0 0.006563914829773258 1.5323423147201538 5.0 5.0 0.1
147.8647045132675 1093.57178582286 905.8874834518065 0.0 0.013013292939707653 1.461243987083435 5.0 5.0 0.1
-793.5134320032375 -730.6098476110492 334.08743015752407 0.0 0.012304885985903334 1.5386461019515991 5.0 5.0 0.1
-18.09677436904167 1205.1425279205432 1129.028967661725 0.0 0.00957105554473799 1.373835563659668 5.0 5.0 0.1
-1296.9764057561406 -370.79420431837207 685.5352677921474 0.0 0.005210759173816279 0.6906194686889648 5.0 5.0 0.1
-1464.3325189117604 -540.9395860260702 621.3820910816139 0.0 0.012277402436235055 1.3463941812515259 5.0 5.0 0.1
319.40472049973323 -142.0741830006591 -1183.2746624786523 0.0 0.014203483699682763 1.7670364379882812 5.0 5.0 0.1
1052.98234984366 407.4117218697211 -1130.278559976432 0.0 0.009641715254163595 1.5368843078613281 5.0 5.0 0.1
87.89543062994198 -1045.7971940559219 -1339.47370142414 0.0 0.010573286751598247 1.6220319271087646 5.0 5.0 0.1
-1574.508626743409 -858.9162010321161 573.9645256871881 0.0 0.005353682694815325 1.212514877319336 5.0 5.0 0.1
-1373.6812909519358 -831.0235155004193 2091.3266183233645 0.0 0.01085343031929293 0.9652535915374756 5.0 5.0 0.1
-1787.887671018325 -1282.8850210280507 635.3284338474623 0.0 0.01156083097507691 1.3366142511367798 5.0 5.0 0.1
-716.8085468056233 1132.621545555594 1820.7675687153824 0.0 0.009620627973699992 1.446976900100708 5.0 5.0 0.1
-2015.2130580609082 -351.2693244483671 2239.1578516107984 0.0 0.008210754770048857 1.3420264720916748 5.0 5.0 0.1
-642.8929301600874 1475.7015775321634 2322.8359081949748 0.0 0.007635748428259232 2.1826119422912598 5.0 5.0 0.1
-2150.4925828612613 -479.575677869434 2364.674936481606 0.0 0.009063353019242762 0.9409458637237549 5.0 5.0 0.1
-2276.009667732069 -1335.881123530271 1193.1821443758963 0.0 0.006978186712654115 1.1986360549926758 5.0 5.0 0.1
-203.5831331195368 1640.2684221393429 2244.736388718593 0.0 0.006385502017250313 1.763185739517212 5.0 5.0 0.1
2197.9770907018974 2145.1260301619186 -399.4901991864026 0.0 0.015655228702148246 1.1517363786697388 5.0 5.0 0.1
-2316.4540617453895 -1324.7240493219579 1374.4846002955455 0.0 0.010606087770658868 1.3834271430969238 5.0 5.0 0.1
-1766.9681568750093 -1966.2558164272923 -711.888277081016 0.0 0.007229314123355344 1.514037847518921 5.0 5.0 0.1
-2362.4769928628666 -1676.1718869529432 914.2552891098603 0.0 0.008091669234075354 1.6918317079544067 5.0 5.0 0.1
-2257.8794221390126 -1837.9494630062254 794.3167413432093 0.0 0.011254748548671123 1.6822173595428467 5.0 5.0 0.1
-1361.129582464855 1163.303499633912 2919.7393784561427 0.0 0.008167656482586633 1.9305459260940552 5.0 5.0 0.1
-1197.9573721364432 1224.6674077905482 2950.421332534461 0.0 0.009424846282804614 1.6770367622375488 5.0 5.0 0.1
-2772.499470102048 -1556.233339193568 1561.3655933193513 0.0 0.008713214341882403 1.6501927375793457 5.0 5.0 0.1
