96.0	2.0	0.0337	200.0	-22.967388	11.285687433761304	5.3838124	6706.3994	23708.166	20808.477	144.86569	410.50336	817.644	2.0	0.0337
96.0	3.0	0.0337	200.0	-22.131527	10.54817121082641	3.3009703	8352.124	24242.078	20803.227	-774.1097	431.4655	201.81914	2.0	0.0337
98.0	735412.0	0.0095	200.0	-18.53076171875	9.106387844038942	2.674720048904419	9896.26171875	27225.8359375	24231.125	-39.89259719848633	-210.1401824951172	-159.88951110839844	0.0	0.023359589756219712
96.0	494859.0	0.0337	200.0	-21.572399139404297	10.786126871910742	2.2186927795410156	34494.625	21053.388671875	3265.539794921875	-48.526092529296875	-90.7154769897461	120.84581756591797	2.0	0.03929732090125205
97.0	652042.0	0.024	200.0	-20.075157165527344	9.789406832954537	2.367793083190918	11893.298828125	12991.0439453125	16694.197265625	-45.13737869262695	105.12459564208984	22.255739212036133	0.0	0.027438240381562957
98.0	288944.0	0.0095	200.0	-17.48161506652832	8.838825820084734	0.5455745458602905	1270.4598388671875	16373.30859375	11905.12109375	-191.99337768554688	-202.65283203125	-23.648338317871094	1.0	0.017623518984532467
97.0	670165.0	0.024	200.0	-20.28987693786621	9.861861038466209	2.7066521644592285	3154.17138671875	20187.048828125	13961.0732421875	288.65606689453125	-159.6820068359375	192.72850036621094	1.0	0.024700380561364803
98.0	507204.0	0.0095	200.0	-19.65386199951172	9.562232877013052	3.5735409259796143	26452.041015625	12145.728515625	3362.797607421875	-212.49070739746094	60.358673095703125	-49.50916290283203	2.0	0.023604867054871567
98.0	734161.0	0.0095	200.0	-18.18645477294922	9.02712538194938	2.255549192428589	34478.640625	7717.35546875	26425.36328125	-88.73458099365234	-235.5970458984375	181.52639770507812	0.0	0.02168286045454259
97.0	670813.0	0.024	200.0	-19.730117797851562	9.588599592686649	3.8627259731292725	771.5010375976562	6050.8212890625	22104.0390625	-15.296956062316895	-138.4521942138672	71.4787368774414	3.0	0.024342500635704246
98.0	429792.0	0.0095	200.0	-17.45244598388672	8.877951999383567	1.520624041557312	8091.83154296875	8730.9873046875	2050.0107421875	195.64984130859375	50.325172424316406	30.454442977905273	1.0	0.012302746678042577
97.0	678828.0	0.024	200.0	-19.459304809570312	9.492885169853968	2.0808348655700684	27553.458984375	2208.673583984375	22330.796875	-21.810924530029297	-18.31052589416504	5.459903717041016	0.0	0.02613741567006097
98.0	713855.0	0.0095	200.0	-18.77984046936035	9.294404863539262	1.392668604850769	22196.62109375	16097.7724609375	16629.916015625	106.42196655273438	113.92892456054688	-0.22909492254257202	0.0	0.01890195638160084
97.0	166046.0	0.024	200.0	-20.599699020385742	10.36850476972067	0.9927200078964233	16910.19921875	34297.25	28724.859375	-0.5759204030036926	-75.6951675415039	360.6860046386719	2.0	0.028460671329202842
98.0	185229.0	0.0095	200.0	-19.17445945739746	9.741310024998507	1.2667336463928223	23776.080078125	4822.31787109375	5995.34033203125	124.5597152709961	166.65786743164062	-456.0914611816406	3.0	0.02372531836597431
